,returns,positions,transactions,gross_lev
2017-07-19 00:00:00,0.0,,,
2017-07-20 00:00:00,0.0,,,
2017-07-21 00:00:00,0.0,,,
2017-07-24 00:00:00,0.0,,,
2017-07-25 00:00:00,0.0,,,
2017-07-26 00:00:00,0.0,,,
2017-07-27 00:00:00,0.0,,,
2017-07-28 00:00:00,0.0,,,
2017-07-31 00:00:00,0.0,,,
2017-08-01 00:00:00,0.0,,,
2017-08-02 00:00:00,0.0,,,
2017-08-03 00:00:00,0.0,,,
2017-08-04 00:00:00,0.0005785337107908628,,,
2017-08-07 00:00:00,-0.000188088897380978,,,
2017-08-08 00:00:00,-0.0007216407622516741,,,
2017-08-09 00:00:00,-0.0007649935752492842,,,
2017-08-10 00:00:00,-0.0005014145272648207,,,
2017-08-11 00:00:00,-0.0013668655046232825,,,
2017-08-14 00:00:00,0.0004284479448231071,,,
2017-08-16 00:00:00,0.0,,,
2017-08-17 00:00:00,0.0,,,
2017-08-18 00:00:00,0.0,,,
2017-08-21 00:00:00,0.0,,,
2017-08-22 00:00:00,-0.00044523530835782754,,,
2017-08-23 00:00:00,0.0007240793331280138,,,
2017-08-24 00:00:00,0.00018063935353063165,,,
2017-08-28 00:00:00,0.00046099618081618665,,,
2017-08-29 00:00:00,-0.0011858698964083425,,,
2017-08-30 00:00:00,0.0009321479194428495,,,
2017-08-31 00:00:00,0.00014415633130604455,,,
2017-09-01 00:00:00,0.0,,,
2017-09-04 00:00:00,0.0,,,
2017-09-05 00:00:00,0.0,,,
2017-09-06 00:00:00,0.0,,,
2017-09-07 00:00:00,0.0,,,
2017-09-08 00:00:00,0.0,,,
2017-09-11 00:00:00,0.0,,,
2017-09-12 00:00:00,0.0,,,
2017-09-13 00:00:00,0.0,,,
2017-09-14 00:00:00,0.0,,,
2017-09-15 00:00:00,0.0,,,
2017-09-18 00:00:00,0.0,,,
2017-09-19 00:00:00,0.0,,,
2017-09-20 00:00:00,0.0,,,
2017-09-21 00:00:00,-0.00016159141610438965,,,
2017-09-22 00:00:00,-0.0015962225393606477,,,
2017-09-25 00:00:00,-0.0008793259966235478,,,
2017-09-26 00:00:00,-0.0002035230998719273,,,
2017-09-27 00:00:00,-0.0011698708490591736,,,
2017-09-28 00:00:00,0.00021932602814067614,,,
2017-09-29 00:00:00,0.0005627132390304546,,,
2017-10-03 00:00:00,0.0,,,
2017-10-04 00:00:00,0.0,,,
2017-10-05 00:00:00,0.0,,,
2017-10-06 00:00:00,0.0,,,
2017-10-09 00:00:00,0.0,,,
2017-10-10 00:00:00,0.0,,,
2017-10-11 00:00:00,0.0,,,
2017-10-12 00:00:00,0.0,,,
2017-10-13 00:00:00,0.0,,,
2017-10-16 00:00:00,0.0,,,
2017-10-17 00:00:00,0.0,,,
2017-10-18 00:00:00,0.0,,,
2017-10-23 00:00:00,0.0,,,
2017-10-24 00:00:00,-0.0001140804837813647,,,
2017-10-25 00:00:00,0.0008617061682048011,,,
2017-10-26 00:00:00,0.0004249823632318517,,,
2017-10-27 00:00:00,-0.00017092026569609509,,,
2017-10-30 00:00:00,0.0004608638147427513,,,
2017-10-31 00:00:00,-0.00025280875018052207,,,
2017-11-01 00:00:00,0.0004477745455162552,,,
2017-11-02 00:00:00,0.0,,,
2017-11-03 00:00:00,0.0,,,
2017-11-06 00:00:00,0.0,,,
2017-11-07 00:00:00,0.0,,,
2017-11-08 00:00:00,-0.0005314942831895486,,,
2017-11-09 00:00:00,0.00010795471299784865,,,
2017-11-10 00:00:00,9.794833225451605e-05,,,
2017-11-13 00:00:00,-0.0011173011281442324,,,
2017-11-14 00:00:00,-0.00040920153175449947,,,
2017-11-15 00:00:00,-0.0005224710076133787,,,
2017-11-16 00:00:00,0.0002042908079651351,,,
2017-11-17 00:00:00,0.0,,,
2017-11-20 00:00:00,0.0,,,
2017-11-21 00:00:00,0.0,,,
2017-11-22 00:00:00,0.0,,,
2017-11-23 00:00:00,0.0,,,
2017-11-24 00:00:00,0.0,,,
2017-11-27 00:00:00,0.0,,,
2017-11-28 00:00:00,0.0,,,
2017-11-29 00:00:00,0.0,,,
2017-11-30 00:00:00,-0.0009811965692161362,,,
2017-12-01 00:00:00,-0.001099418170265487,,,
2017-12-04 00:00:00,0.00018159863991629166,,,
2017-12-05 00:00:00,-0.00015749066215797747,,,
2017-12-06 00:00:00,-0.0008277086766442787,,,
2017-12-07 00:00:00,0.0013354720969172007,,,
2017-12-08 00:00:00,0.0002908048022902676,,,
2017-12-11 00:00:00,0.0,,,
2017-12-12 00:00:00,0.0,,,
2017-12-13 00:00:00,0.0,,,
2017-12-14 00:00:00,0.00028169790656362714,,,
2017-12-15 00:00:00,0.0006814969079582678,,,
2017-12-18 00:00:00,0.0006409720340896374,,,
2017-12-19 00:00:00,0.00078769041064497,,,
2017-12-20 00:00:00,-0.00026302354060692146,,,
2017-12-21 00:00:00,-0.00013504760428051377,,,
2017-12-22 00:00:00,0.00029814534585614894,,,
2017-12-26 00:00:00,0.0,,,
2017-12-27 00:00:00,0.0,,,
2017-12-28 00:00:00,0.0,,,
2017-12-29 00:00:00,0.00037807164457670517,,,
2018-01-01 00:00:00,-0.0009398228433940004,,,
2018-01-02 00:00:00,7.005264456227955e-05,,,
2018-01-03 00:00:00,7.304978342737023e-05,,,
2018-01-04 00:00:00,0.0005853561892410486,,,
2018-01-05 00:00:00,0.0005600131603091807,,,
2018-01-08 00:00:00,0.0003198284120569106,,,
2018-01-09 00:00:00,0.0,,,
2018-01-10 00:00:00,0.0,,,
2018-01-11 00:00:00,0.0,,,
2018-01-12 00:00:00,0.0,,,
2018-01-15 00:00:00,0.0,,,
2018-01-16 00:00:00,0.0,,,
2018-01-17 00:00:00,0.0,,,
2018-01-18 00:00:00,0.0,,,
2018-01-19 00:00:00,0.0,,,
2018-01-22 00:00:00,0.0,,,
2018-01-23 00:00:00,0.0,,,
2018-01-24 00:00:00,0.0,,,
2018-01-25 00:00:00,0.0,,,
2018-01-29 00:00:00,0.0,,,
2018-01-30 00:00:00,0.0,,,
2018-01-31 00:00:00,0.0,,,
2018-02-01 00:00:00,-0.0002787612409970164,,,
2018-02-02 00:00:00,-0.002829366041111281,,,
2018-02-05 00:00:00,-0.0004680547614047681,,,
2018-02-06 00:00:00,-0.0017096511058334318,,,
2018-02-07 00:00:00,-0.0006107026646423597,,,
2018-02-08 00:00:00,0.001204060639227622,,,
2018-02-09 00:00:00,-0.001630252834747714,,,
2018-02-12 00:00:00,0.0,,,
2018-02-14 00:00:00,0.0,,,
2018-02-15 00:00:00,0.0,,,
2018-02-16 00:00:00,0.0,,,
2018-02-19 00:00:00,0.0,,,
2018-02-20 00:00:00,-0.00043034949305742476,,,
2018-02-21 00:00:00,0.00037722088797798037,,,
2018-02-22 00:00:00,-0.00017496449176079842,,,
2018-02-23 00:00:00,0.001153559717332664,,,
2018-02-26 00:00:00,0.0008458396892694342,,,
2018-02-27 00:00:00,-0.00025795378411674896,,,
2018-02-28 00:00:00,-0.0006164377028960999,,,
2018-03-01 00:00:00,-0.000311422734763811,,,
2018-03-05 00:00:00,-0.0009315445400385203,,,
2018-03-06 00:00:00,-0.0013448072786561571,,,
2018-03-07 00:00:00,-0.0006053235232650334,,,
2018-03-08 00:00:00,0.0007336812608433885,,,
2018-03-09 00:00:00,-6.545922922263081e-05,,,
2018-03-12 00:00:00,0.0007392341473804187,,,
2018-03-13 00:00:00,0.0,,,
2018-03-14 00:00:00,0.0,,,
2018-03-15 00:00:00,0.0,,,
2018-03-16 00:00:00,-0.0012710668256087354,,,
2018-03-19 00:00:00,-0.001269661489101348,,,
2018-03-20 00:00:00,0.0004459554014328848,,,
2018-03-21 00:00:00,0.00016942785323315057,,,
2018-03-22 00:00:00,-0.00048702256285793055,,,
2018-03-23 00:00:00,-0.001209574706874772,,,
2018-03-26 00:00:00,4.747194231446983e-05,,,
2018-03-27 00:00:00,0.0,,,
2018-03-28 00:00:00,0.0,,,
2018-04-02 00:00:00,0.0,,,
2018-04-03 00:00:00,0.0,,,
2018-04-04 00:00:00,0.0,,,
2018-04-05 00:00:00,0.0,,,
2018-04-06 00:00:00,0.0,,,
2018-04-09 00:00:00,0.0,,,
2018-04-10 00:00:00,0.0,,,
2018-04-11 00:00:00,0.0,,,
2018-04-12 00:00:00,0.0,,,
2018-04-13 00:00:00,0.0,,,
2018-04-16 00:00:00,0.0,,,
2018-04-17 00:00:00,0.0,,,
2018-04-18 00:00:00,0.0,,,
2018-04-19 00:00:00,0.0,,,
2018-04-20 00:00:00,0.0,,,
2018-04-23 00:00:00,0.0,,,
2018-04-24 00:00:00,0.0,,,
2018-04-25 00:00:00,0.0,,,
2018-04-26 00:00:00,0.0,,,
2018-04-27 00:00:00,0.0,,,
2018-04-30 00:00:00,0.0,,,
2018-05-02 00:00:00,0.0,,,
2018-05-03 00:00:00,0.0,,,
2018-05-04 00:00:00,-0.0007857748492459127,,,
2018-05-07 00:00:00,0.001091650641471098,,,
2018-05-08 00:00:00,-8.582325961792314e-05,,,
2018-05-09 00:00:00,0.00034534204766623056,,,
2018-05-10 00:00:00,-0.0003855997666212252,,,
2018-05-11 00:00:00,0.0008906549393732366,,,
2018-05-14 00:00:00,0.0002017828523923626,,,
2018-05-15 00:00:00,0.0,,,
2018-05-16 00:00:00,0.0,,,
2018-05-17 00:00:00,0.0,,,
2018-05-18 00:00:00,-0.0007060975050044993,,,
2018-05-21 00:00:00,-0.0008499345641233003,,,
2018-05-22 00:00:00,0.00023236489370570546,,,
2018-05-23 00:00:00,-0.001159534469131751,,,
2018-05-24 00:00:00,0.0010597585510025986,,,
2018-05-25 00:00:00,0.0007869064424808059,,,
2018-05-28 00:00:00,0.0003229936668007749,,,
2018-05-29 00:00:00,0.0,,,
2018-05-30 00:00:00,0.0,,,
2018-05-31 00:00:00,0.0005812008760390786,,,
2018-06-01 00:00:00,-0.00045783320853842735,,,
2018-06-04 00:00:00,-0.0006255211625412205,,,
2018-06-05 00:00:00,-0.00018878334183869416,,,
2018-06-06 00:00:00,0.000827976309780265,,,
2018-06-07 00:00:00,0.0007506155501511014,,,
2018-06-08 00:00:00,-0.0002459849757618926,,,
2018-06-11 00:00:00,0.0,,,
2018-06-12 00:00:00,0.0,,,
2018-06-13 00:00:00,0.0,,,
2018-06-14 00:00:00,0.0,,,
2018-06-15 00:00:00,0.0,,,
2018-06-18 00:00:00,0.0,,,
2018-06-19 00:00:00,0.0,,,
2018-06-20 00:00:00,0.000334783220302004,,,
2018-06-21 00:00:00,-0.0003155183093863645,,,
2018-06-22 00:00:00,0.000829883468428827,,,
2018-06-25 00:00:00,-0.0006649683107335935,,,
2018-06-26 00:00:00,5.7467295311752764e-05,,,
2018-06-27 00:00:00,-0.0009728553202836832,,,
2018-06-28 00:00:00,-4.440136614924928e-05,,,
2018-06-29 00:00:00,0.0009375159259130683,,,
2018-07-02 00:00:00,-0.0006009000393709663,,,
2018-07-03 00:00:00,0.0005649435384329493,,,
2018-07-04 00:00:00,0.000644276950361844,,,
2018-07-05 00:00:00,-0.00018439243950696405,,,
2018-07-06 00:00:00,0.00016729393493974953,,,
2018-07-09 00:00:00,0.0006952620911366836,,,
2018-07-10 00:00:00,0.0,,,
2018-07-11 00:00:00,0.0,,,
2018-07-12 00:00:00,0.0,,,
2018-07-13 00:00:00,0.0,,,
2018-07-16 00:00:00,0.0,,,
2018-07-17 00:00:00,0.0,,,
2018-07-18 00:00:00,0.0,,,
2018-07-19 00:00:00,0.0,,,
2018-07-20 00:00:00,0.0004833245479027859,,,
2018-07-23 00:00:00,0.0006743146019807522,,,
2018-07-24 00:00:00,0.0005451227355908195,,,
2018-07-25 00:00:00,-0.00010353699462262167,,,
2018-07-26 00:00:00,0.0006172650233411403,,,
2018-07-27 00:00:00,0.0008971948344485003,,,
2018-07-30 00:00:00,0.0002629947777468278,,,
2018-07-31 00:00:00,0.0,,,
2018-08-01 00:00:00,0.0,,,
2018-08-02 00:00:00,0.0,,,
2018-08-03 00:00:00,0.0006322257507556106,,,
2018-08-06 00:00:00,0.0002707826973868954,,,
2018-08-07 00:00:00,-2.0052547701210344e-06,,,
2018-08-08 00:00:00,0.0006627380304848884,,,
2018-08-09 00:00:00,0.00015931249145206827,,,
2018-08-10 00:00:00,-0.0004988992659268332,,,
2018-08-13 00:00:00,-0.000516187489319142,,,
2018-08-14 00:00:00,0.0005164540764521774,,,
2018-08-16 00:00:00,-0.00042597996691384754,,,
2018-08-17 00:00:00,0.0007450305808480717,,,
2018-08-20 00:00:00,0.0008917679299209613,,,
2018-08-21 00:00:00,0.00016818374073679365,,,
2018-08-23 00:00:00,7.206662559533505e-05,,,
2018-08-24 00:00:00,-8.507252432699008e-05,,,
2018-08-27 00:00:00,0.0,,,
2018-08-28 00:00:00,0.0,,,
2018-08-29 00:00:00,0.0,,,
2018-08-30 00:00:00,0.0,,,
2018-08-31 00:00:00,0.00012912105098528137,,,
2018-09-03 00:00:00,-0.0010453451615630716,,,
2018-09-04 00:00:00,-0.00047988923475206224,,,
2018-09-05 00:00:00,-0.0005197119683100215,,,
2018-09-06 00:00:00,0.00047986786334441867,,,
2018-09-07 00:00:00,0.0006705906410005014,,,
2018-09-10 00:00:00,-0.00014925417986844103,,,
2018-09-11 00:00:00,0.0,,,
2018-09-12 00:00:00,0.00043029690987705926,,,
2018-09-14 00:00:00,0.001407502171839381,,,
2018-09-17 00:00:00,-0.001391523655902116,,,
2018-09-18 00:00:00,-0.0008947602698401447,,,
2018-09-19 00:00:00,-0.00045204059745540537,,,
2018-09-21 00:00:00,-0.0007681146195475108,,,
2018-09-24 00:00:00,8.128604559431984e-05,,,
2018-09-25 00:00:00,0.0010782068752370755,,,
2018-09-26 00:00:00,-0.00033078180279089153,,,
2018-09-27 00:00:00,-0.0006126501732416356,,,
2018-09-28 00:00:00,-0.000543796977110822,,,
2018-10-01 00:00:00,0.0008316991307062427,,,
2018-10-03 00:00:00,-0.001646469043573573,,,
2018-10-04 00:00:00,-0.0011513647842119612,,,
2018-10-05 00:00:00,-0.0023370678473879636,,,
2018-10-08 00:00:00,0.0008993104950139053,,,
2018-10-09 00:00:00,-0.000613943106259951,,,
2018-10-10 00:00:00,0.001722515719593698,,,
2018-10-11 00:00:00,-0.0021572400608735887,,,
2018-10-12 00:00:00,0.002187112572771266,,,
2018-10-15 00:00:00,0.0005976531549094499,,,
2018-10-16 00:00:00,0.0,,,
2018-10-17 00:00:00,0.0,,,
2018-10-19 00:00:00,0.0,,,
2018-10-22 00:00:00,-0.0015686566316216455,,,
2018-10-23 00:00:00,-0.0006868619523295871,,,
2018-10-24 00:00:00,0.0005598446745971319,,,
2018-10-25 00:00:00,-0.0010133008324980652,,,
2018-10-26 00:00:00,-0.0012769853265161002,,,
2018-10-29 00:00:00,0.002386619183309957,,,
2018-10-30 00:00:00,-0.0001923684127038694,,,
2018-10-31 00:00:00,0.0,,,
2018-11-01 00:00:00,0.0,,,
2018-11-02 00:00:00,0.0,,,
2018-11-05 00:00:00,0.0,,,
2018-11-06 00:00:00,0.0,,,
2018-11-09 00:00:00,-0.00024579541259117654,,,
2018-11-12 00:00:00,-0.0010277580315007917,,,
2018-11-13 00:00:00,0.001025285155857869,,,
2018-11-14 00:00:00,-0.00013149303540338497,,,
2018-11-15 00:00:00,0.00033457033661110636,,,
2018-11-16 00:00:00,0.0008008869193003587,,,
2018-11-19 00:00:00,0.0005093389716284147,,,
2018-11-20 00:00:00,0.0,,,
2018-11-21 00:00:00,0.0,,,
2018-11-22 00:00:00,-0.0009864676359637725,,,
2018-11-26 00:00:00,0.0011153408461483938,,,
2018-11-27 00:00:00,0.0005251099637604284,,,
2018-11-28 00:00:00,0.0003649710260260619,,,
2018-11-29 00:00:00,0.0015508122165408533,,,
2018-11-30 00:00:00,6.974371942747304e-05,,,
2018-12-03 00:00:00,0.0005222888392746317,,,
2018-12-04 00:00:00,0.0,,,
2018-12-05 00:00:00,0.0,,,
2018-12-06 00:00:00,-0.001251635374946547,,,
2018-12-07 00:00:00,0.0010870138249079453,,,
2018-12-10 00:00:00,-0.00225592569187405,,,
2018-12-11 00:00:00,0.0008103100390979279,,,
2018-12-12 00:00:00,0.0018116760942132881,,,
2018-12-13 00:00:00,0.0005038652228213092,,,
2018-12-14 00:00:00,-1.0022118816177539e-05,,,
2018-12-17 00:00:00,0.0,,,
2018-12-18 00:00:00,0.0,,,
2018-12-19 00:00:00,0.0,,,
2018-12-20 00:00:00,0.0,,,
2018-12-21 00:00:00,0.0,,,
2018-12-24 00:00:00,-0.0011019430076478764,,,
2018-12-26 00:00:00,0.0006687178025921447,,,
2018-12-27 00:00:00,0.00034792199328226303,,,
2018-12-28 00:00:00,0.000850458606170168,,,
2018-12-31 00:00:00,3.304806841564201e-05,,,
2019-01-01 00:00:00,0.0005217416557636856,,,
2019-01-02 00:00:00,-0.000527975441885431,,,
2019-01-03 00:00:00,0.0,,,
2019-01-04 00:00:00,0.00029792543752482636,,,
2019-01-07 00:00:00,0.00039995214590082817,,,
2019-01-08 00:00:00,0.00018363423662703937,,,
2019-01-09 00:00:00,0.0006083330623516403,,,
2019-01-10 00:00:00,-0.00034197931025170547,,,
2019-01-11 00:00:00,-0.0003205902461542731,,,
2019-01-14 00:00:00,0.00024464727766115857,,,
2019-01-15 00:00:00,0.0009978567337822764,,,
2019-01-16 00:00:00,4.647025903437019e-05,,,
2019-01-17 00:00:00,5.9958838256601865e-06,,,
2019-01-18 00:00:00,0.00018237370620854954,,,
2019-01-21 00:00:00,0.0004241288872235405,,,
2019-01-22 00:00:00,-0.00031509053984335456,,,
2019-01-23 00:00:00,0.00013686532452061861,,,
2019-01-24 00:00:00,0.0001008869057785855,,,
2019-01-25 00:00:00,-0.0008060150496093099,,,
2019-01-28 00:00:00,-0.0010320716902485483,,,
2019-01-29 00:00:00,9.505869874582018e-06,,,
2019-01-30 00:00:00,-0.0003777296596330082,,,
2019-01-31 00:00:00,0.0017932672648897086,,,
2019-02-01 00:00:00,0.0002797745017515396,,,
2019-02-04 00:00:00,0.0,,,
2019-02-05 00:00:00,0.0,,,
2019-02-06 00:00:00,0.0,,,
2019-02-07 00:00:00,0.0,,,
2019-02-08 00:00:00,0.0,,,
2019-02-11 00:00:00,-0.00023424560926832427,,,
2019-02-12 00:00:00,-0.0007258819115522064,,,
2019-02-13 00:00:00,-0.0005314335708037632,,,
2019-02-14 00:00:00,-0.0001515616097943484,,,
2019-02-15 00:00:00,-0.0003101730765767696,,,
2019-02-18 00:00:00,-0.0009713431258332461,,,
2019-02-19 00:00:00,0.00015728917615032145,,,
2019-02-20 00:00:00,0.0008303963113978075,,,
2019-02-21 00:00:00,0.0004944214943238823,,,
2019-02-22 00:00:00,-2.2508069142834763e-05,,,
2019-02-25 00:00:00,0.0008948409343960684,,,
2019-02-26 00:00:00,-0.000492247231046905,,,
2019-02-27 00:00:00,-0.00035699250315734954,,,
2019-02-28 00:00:00,0.0006047031802685066,,,
2019-03-01 00:00:00,0.0,,,
2019-03-05 00:00:00,0.0,,,
2019-03-06 00:00:00,0.0,,,
2019-03-07 00:00:00,0.0,,,
2019-03-08 00:00:00,0.0,,,
2019-03-11 00:00:00,0.0,,,
2019-03-12 00:00:00,0.0,,,
2019-03-13 00:00:00,0.0,,,
2019-03-14 00:00:00,0.0,,,
2019-03-15 00:00:00,0.0,,,
2019-03-18 00:00:00,0.0,,,
2019-03-19 00:00:00,0.0,,,
2019-03-20 00:00:00,0.0,,,
2019-03-22 00:00:00,0.0,,,
2019-03-25 00:00:00,-0.00033041128457012015,,,
2019-03-26 00:00:00,0.0014225882004683665,,,
2019-03-27 00:00:00,-0.0005812092647952127,,,
2019-03-28 00:00:00,0.0014803475494327145,,,
2019-03-29 00:00:00,0.000299822401372829,,,
2019-04-01 00:00:00,0.0004104490452196963,,,
2019-04-02 00:00:00,0.0004965243296921606,,,
2019-04-03 00:00:00,0.0,,,
2019-04-04 00:00:00,0.0,,,
2019-04-05 00:00:00,0.00043050614368134177,,,
2019-04-08 00:00:00,-0.0008222914188835695,,,
2019-04-09 00:00:00,0.0007501920342067869,,,
2019-04-10 00:00:00,-0.0009299392625635727,,,
2019-04-11 00:00:00,0.0001974283462233828,,,
2019-04-12 00:00:00,0.00028262569740511445,,,
2019-04-15 00:00:00,0.0003747345215208142,,,
2019-04-16 00:00:00,0.0,,,
2019-04-18 00:00:00,0.0,,,
2019-04-22 00:00:00,0.0,,,
2019-04-23 00:00:00,-0.000318305399834351,,,
2019-04-24 00:00:00,0.001412649667367205,,,
2019-04-25 00:00:00,-0.0006941327619717219,,,
2019-04-26 00:00:00,0.0009580208603565676,,,
2019-04-30 00:00:00,-9.600886664262731e-05,,,
2019-05-02 00:00:00,-0.0001895486552990766,,,
2019-05-03 00:00:00,5.075492982142826e-05,,,
2019-05-06 00:00:00,-0.00012638331262604385,,,
2019-05-07 00:00:00,-0.000965411880040068,,,
2019-05-08 00:00:00,-0.0013115391033415857,,,
2019-05-09 00:00:00,-0.0006548850534582318,,,
2019-05-10 00:00:00,-0.0004132522201076849,,,
2019-05-13 00:00:00,-0.0010240709090464373,,,
2019-05-14 00:00:00,-8.996671231553677e-06,,,
2019-05-15 00:00:00,0.0,,,
2019-05-16 00:00:00,0.0,,,
2019-05-17 00:00:00,0.0,,,
2019-05-20 00:00:00,0.0,,,
2019-05-21 00:00:00,0.0,,,
2019-05-22 00:00:00,0.0,,,
2019-05-23 00:00:00,0.0,,,
2019-05-24 00:00:00,0.0,,,
2019-05-27 00:00:00,0.0,,,
2019-05-28 00:00:00,0.0,,,
2019-05-29 00:00:00,0.0,,,
2019-05-30 00:00:00,0.0,,,
2019-05-31 00:00:00,0.0,,,
2019-06-03 00:00:00,0.0,,,
2019-06-04 00:00:00,0.0,,,
2019-06-06 00:00:00,0.0,,,
2019-06-07 00:00:00,-6.747564129350181e-05,,,
2019-06-10 00:00:00,0.0006453106013384335,,,
2019-06-11 00:00:00,0.0003451758798489468,,,
2019-06-12 00:00:00,-0.0004634047565902355,,,
2019-06-13 00:00:00,-0.0001238983414107997,,,
2019-06-14 00:00:00,-0.0009448419176044665,,,
2019-06-17 00:00:00,0.0003455860509267161,,,
2019-06-18 00:00:00,0.00016648393430052089,,,
2019-06-19 00:00:00,9.397528450016956e-05,,,
2019-06-20 00:00:00,0.0013455196494851496,,,
2019-06-21 00:00:00,-0.0011320720812457719,,,
2019-06-24 00:00:00,-0.00026584873207136095,,,
2019-06-25 00:00:00,0.0007457740304686045,,,
2019-06-26 00:00:00,-4.844917681345873e-05,,,
2019-06-27 00:00:00,0.0,,,
2019-06-28 00:00:00,0.0,,,
2019-07-01 00:00:00,0.0,,,
2019-07-02 00:00:00,0.0,,,
2019-07-03 00:00:00,0.0,,,
2019-07-04 00:00:00,0.0,,,
2019-07-05 00:00:00,0.0,,,
2019-07-08 00:00:00,0.0,,,
2019-07-09 00:00:00,0.00020129860074979966,,,
2019-07-10 00:00:00,-0.0006027754638923133,,,
2019-07-11 00:00:00,0.0008335011495619327,,,
2019-07-12 00:00:00,-0.0002945780169906209,,,
2019-07-15 00:00:00,0.0003950506299084111,,,
2019-07-16 00:00:00,0.000738867316403935,,,
2019-07-17 00:00:00,7.532877768823276e-05,,,
2019-07-18 00:00:00,0.0,,,
2019-07-19 00:00:00,0.0,,,
2019-07-22 00:00:00,-0.0006200438270720365,,,
2019-07-23 00:00:00,-7.487069830403037e-05,,,
2019-07-24 00:00:00,-0.0006010071362109182,,,
2019-07-25 00:00:00,-6.692972378996576e-05,,,
2019-07-26 00:00:00,0.00036713910226238156,,,
2019-07-29 00:00:00,-0.0010206216504611287,,,
2019-07-30 00:00:00,0.00022392644016444585,,,
2019-07-31 00:00:00,0.000921490876290898,,,
2019-08-01 00:00:00,-0.0012187030223933526,,,
2019-08-02 00:00:00,0.00010847244799805367,,,
2019-08-05 00:00:00,-0.0014414774644191386,,,
2019-08-06 00:00:00,0.0007468061772684109,,,
2019-08-07 00:00:00,-0.0009378127605556008,,,
2019-08-08 00:00:00,0.0006187864776128205,,,
2019-08-09 00:00:00,0.0,,,
2019-08-13 00:00:00,0.0,,,
2019-08-14 00:00:00,0.0,,,
2019-08-16 00:00:00,0.0,,,
2019-08-19 00:00:00,0.0,,,
2019-08-20 00:00:00,0.0,,,
2019-08-21 00:00:00,0.0,,,
2019-08-22 00:00:00,-0.001722124547329451,,,
2019-08-23 00:00:00,0.0010660307570171668,,,
2019-08-26 00:00:00,0.002160331113924885,,,
2019-08-27 00:00:00,0.0005810078863202062,,,
2019-08-28 00:00:00,-0.0007244651016022896,,,
2019-08-29 00:00:00,-0.0008239207836892026,,,
2019-08-30 00:00:00,0.0002785338418618277,,,
2019-09-03 00:00:00,0.0,,,
2019-09-04 00:00:00,0.0,,,
2019-09-05 00:00:00,0.0,,,
2019-09-06 00:00:00,0.0,,,
2019-09-09 00:00:00,0.0,,,
2019-09-11 00:00:00,0.0,,,
2019-09-12 00:00:00,0.0,,,
2019-09-13 00:00:00,0.0,,,
2019-09-16 00:00:00,0.0,,,
2019-09-17 00:00:00,0.0,,,
2019-09-18 00:00:00,-0.00027295714572805885,,,
2019-09-19 00:00:00,-0.00147567117785663,,,
2019-09-20 00:00:00,0.005793219909485892,,,
2019-09-23 00:00:00,0.0031497944866147876,,,
2019-09-24 00:00:00,-6.998522368717452e-05,,,
2019-09-25 00:00:00,-0.0015551705823078077,,,
2019-09-26 00:00:00,0.00040518296123615016,,,
2019-09-27 00:00:00,0.0,,,
2019-09-30 00:00:00,0.0,,,
2019-10-01 00:00:00,-0.0015082603968091801,,,
2019-10-03 00:00:00,-0.0005280664059681417,,,
2019-10-04 00:00:00,-0.0015267738163766698,,,
2019-10-07 00:00:00,-0.00040696427591779827,,,
2019-10-09 00:00:00,0.001984758570933831,,,
2019-10-10 00:00:00,-0.0007982065995700838,,,
2019-10-11 00:00:00,0.0002601351805919805,,,
2019-10-14 00:00:00,0.0,,,
2019-10-15 00:00:00,0.0,,,
2019-10-16 00:00:00,0.0,,,
2019-10-17 00:00:00,0.0,,,
2019-10-18 00:00:00,0.0,,,
2019-10-22 00:00:00,0.0,,,
2019-10-23 00:00:00,0.0,,,
2019-10-24 00:00:00,0.0,,,
2019-10-25 00:00:00,0.0,,,
2019-10-29 00:00:00,0.0014209053438896113,,,
2019-10-30 00:00:00,0.0005771078241392225,,,
2019-10-31 00:00:00,0.0003187178889241249,,,
2019-11-01 00:00:00,0.00017496560335295008,,,
2019-11-04 00:00:00,0.0004512527731173055,,,
2019-11-05 00:00:00,-0.00026625813925307273,,,
2019-11-06 00:00:00,-5.81352593826967e-05,,,
2019-11-07 00:00:00,0.0,,,
2019-11-08 00:00:00,0.0,,,
2019-11-11 00:00:00,0.0,,,
2019-11-13 00:00:00,0.0,,,
2019-11-14 00:00:00,0.0,,,
2019-11-15 00:00:00,0.0,,,
2019-11-18 00:00:00,0.0,,,
2019-11-19 00:00:00,0.0,,,
2019-11-20 00:00:00,0.0,,,
2019-11-21 00:00:00,0.0,,,
2019-11-22 00:00:00,0.0,,,
2019-11-25 00:00:00,0.0014957034551743575,,,
2019-11-26 00:00:00,-0.0003150675212025833,,,
2019-11-27 00:00:00,0.0006491940166943877,,,
2019-11-28 00:00:00,0.00042854719524787477,,,
2019-11-29 00:00:00,-0.0010649595583094307,,,
2019-12-02 00:00:00,3.2260786269722175e-05,,,
2019-12-03 00:00:00,0.00017221741083295328,,,
2019-12-04 00:00:00,0.0,,,
2019-12-05 00:00:00,0.0,,,
2019-12-06 00:00:00,0.0,,,
2019-12-09 00:00:00,-3.5727719053135765e-05,,,
2019-12-10 00:00:00,-0.0007527900871885373,,,
2019-12-11 00:00:00,0.0005149844585932151,,,
2019-12-12 00:00:00,0.0005718001280594631,,,
